hdb_label,hdb_names,id,new_name,prompt,source,title,umap_x,umap_y
-1,outliers,4345ab05-fa2e-421f-8b68-ae31135d3257,outliers,Slap House Summer Sound by MAKIEN,udio,Days And Nights (Single Version),-8.338801384,-4.6229085922
-1,outliers,4346c9d6-e5aa-4498-9fdb-5161a1af70f2,outliers,"guitar, acoustic guitar, soft rock, folk rock, ",udio,Writhe in Solitude,-7.2443370819,1.1150536537
6,reggae_song_pop,434c7885-96f7-4740-9e7c-8a4793b33b1f,raggae,"A new reggae dancehall song about this powerful gangster bad man sound name ""magnum"", From Flatbush Brooklyn, big up “ANDY RANKS”!, “RAIN JAH”! , “PAPA  zamie”, The ORIGINAL  foundation  SELECTOR ! , “MAGNUM SOUND” ALONE, kill ever sound, No other sound, no other sound,",udio,Magnum Sound Reign ext v2.2.1.2.1.2,-5.7800273895,-5.8298573494
54,country_song_pop,434f494d-b229-41b8-9cc7-26ad9ad05aa6,country,"country song with Australian accent, male vocalists, bass harmonica, accordion, folk, ",udio,Outback again on the Bike of my Dreams,-0.4479414821,-2.6790392399
-1,outliers,435cda58-984c-44da-af74-f56a1306f8db,outliers,"Playboi Carti vamp rage beat trap dark rage mad 808s FAST RAP, vulgar, song about bitches, money, cars, designer clothes, lean, weed, percs",udio,Carti AI - New Era,-4.4874396324,-4.7495603561
-1,outliers,be4946c5-ba91-457e-8173-cddfc28b7ee2,outliers,A song similar to “Runaway” sang Del Shannon in 1961. Bouncy ,udio,Come Back to Me,-5.6151399612,-0.1133753359
-1,outliers,be4ebcff-5bb5-4d1f-92d5-66135342d0b7,outliers,"Classic New Wave of British Heavy Metal song, very fast, thrash, male singer with a 3-octave vocal range, hard rock / heavy metal / blues rock, male vocalist, energetic, melodic, passionate, uplifting, anthemic, heavy, aggressive, rebellious, heavy metal, rhythmic, drums (drum set), guitar, bass guitar, hard rock, electric guitar, electric bass guitar, album rock, acoustic guitar, Oberheim OB-X8 Synthesizer, ",udio,The Purple Maidens / The Law Won / 1989,-8.0084161758,3.3571510315
-1,outliers,be57e880-5388-45e3-9a2c-35336e3b019b,outliers,"hardgroove neo trance, hardgroove techno, sad, uplifting, driving, edm, moving, driving techno, ",udio,Sunlit Smiles remix v1 ext v1.2,-8.3773145676,-4.4738955498
52,cat_song_pop,be5fea6e-2d39-417d-8329-df90db3aef48,cats,City pop about a black cat named Madame President who loves to play with her toy,udio,Madame's Melody,-1.5434091091,-3.1173419952
-1,outliers,be615714-e8d1-4594-bbc2-bda1cd8298a9,outliers,"jazz rock fusion, jazz rock, indie rock, female vocalist, song about friendship and hidden love and secrets about a girl named rhita, alternative rock, mitski",udio,Rhita's Secret ext v2.2.2,-9.2896270752,0.3479273021
-1,outliers,be66feeb-8396-4518-bd20-aa5f1096e411,outliers,"[guitar solo], attention getting pop, 2013 era, 3 female avatar vocalists, global appeal, shock value, deep emotion, r&b pop singing, great sounding novel instruments, soulful",udio,Ignite My Soul ,-9.2186670303,-0.1431245953
-1,outliers,c1ea8a7b-1740-4ec8-a31a-2a92a8da3658,outliers,"disco punk, bass driven, happy, electronic, cut-up dj, upbeat, pop music, infectious hooks, mashup, cut-up dj, dolby atmos, ",udio,Konami,-8.003783226,-2.4046444893
45,song_love_sad,c1f3d735-cb1a-4d9a-907f-b163015aec25,love/sad,singer-songwriter song based on the saying 'don't set yourself on fire to keep someone warm',udio,Don't Light Yourself on Fire (To Keep Others Warm),-2.3793389797,0.8534854054
37,pop_vocalist_female,c1f9836e-b4dd-4e59-8db9-d57cf429844c,korean,"k-pop, female vocalists, ethnogabba",udio,We Are,-6.7116880417,-2.5741753578
-1,outliers,c1fc445f-d175-4472-96fa-12fc539ce176,outliers,Microtonal modal polyphonic melodic inspiring symphonic ,udio,Symphonies of the Night ext v2.1,-6.349673748,2.0986499786
-1,outliers,c2002956-ebc7-47dc-81c3-62e30b0e7b66,outliers,"a song called unbreakable, foo fighters",udio,Unbreakable,-4.4827408791,1.7846351862
-1,outliers,c206b652-e98f-44a7-94d5-e93672ab685e,outliers,"Song about limbo, soul, female vocalist, pop, ",udio,Silent Tides ext v2.1.1,-7.3678064346,-0.6496655345
54,country_song_pop,c20eeea4-889b-4cea-894a-f26babf1febd,country,Slapstick upbeat down home country song. backwoods guitar picking banjo jug fiddle twang appalachian bluegrass harmony comedy duet,udio,Email Order Bride,-0.3868274093,-2.4421272278
-1,outliers,c20f0474-f5e9-49d6-8c3e-f4c28c30a7bf,outliers,Deep male voice synth punk ,udio,Stormy Abyss,-7.7773036957,0.0655947849
28,electronic_atmospheric_ambient,c20f821a-604a-4a3c-b6be-322c319119c5,ambient,"Ocean's breeze, downtempo, chillout electronic, mouth harp, didgeridoo, acoustic guitar, ",udio,Ghost in the Machine [Chillout Version],-7.7807836533,-1.473222971
-1,outliers,d5b4a204-18a1-4c2e-9254-8fc0b1588fc9,outliers,"Power ballad, ",udio,America Joyful Again | Kamala & Coach,-4.9634413719,1.5263367891
-1,outliers,d5bebf98-7320-4745-bbca-cf586a5af180,outliers,Arctic monkeys,udio,The Mole.,-4.2035999298,2.3192546368
-1,outliers,d5c432cc-3593-4cb3-95af-ff4b7f3b9781,outliers,"song in the style of Beck, breakbeat, sampling, guitar sample",udio,The Radiation,-6.2348160744,-2.6306033134
-1,outliers,d5dad746-3e59-4bfc-8f5f-637ae7968098,outliers,"Rock,  metal, synthwave / electro, aor, electric guitar, drums (drum set), bass guitar, keyboard",udio,A lone rider,-8.817691803,1.503341794
65,pop_rock_female,d5e2e8dc-1b77-4ba3-98b7-599f5dcaeb0b,pop-rock,"Alternative Rock, Christian Rock, Christian, Post-Grunge, female vocalist, british accent, female vocalist, Christian, bittersweet, passionate",udio,Shine (Brighter Re-Imagination),-9.4329538345,1.0874859095
77,house_electronic_dance,d5e45405-917e-4e4e-bc8f-552c095a22dc,house,"tech house, club, progressive trance, techno, euro house, progressive house, hard trance, hard house, ",udio,Just a light trance mix (Trance light House),-8.5492515564,-4.528717041
-1,outliers,d5e862ad-e7af-4e38-90a2-39b22d431e3c,outliers,"Australian Aussie Indie, melancholic yet hopeful, intimate acoustic arrangement",udio,With You,-7.0340261459,1.0968065262
54,country_song_pop,d5ea4190-c3b3-4ede-a451-b2cd0b6bbcb4,country,"country pop, country folk, americana, alternative country, ",udio,Keeping Our Heads Above Water ext v2.2.2,0.1824744791,-3.0191960335
30,hop_hip_rap,4a782dac-7091-4b66-9102-6c9587c32f76,hiphop,"rap/hip-hop, old-school rap, gangsta rap, west coast rap, 1995, male vocalist, ",udio,Master-E - Chop Chop Master Onion’s Rap,-4.1985273361,-5.5829644203
-1,outliers,4a7acd13-8c9e-441b-9c40-9a3f6f26d631,outliers,"electronic, industrial/electro / darkwave, cinematic, cyberpunk, rhythmic, nocturnal, energetic, dark wave, darkwave, industrial/electro, electro, dark electro, technical, mechanical, industrial, techno, dark techno, techno-industrial, techno bass, futuristic, dark, hard, psychedelic, drifting, gliding, maintain previous beat tempo, maintain previous beat timing, maintain previous bpm, hypnotic, mysterious, tech house, tech trance, peak time techno, melodic, atmospheric, gliding, synth electronic, tender, submissive, soft, wanton, quiet, ",udio,The Last War - Welcome to the Refuge (OST),-8.854722023,-2.8664155006
-1,outliers,4a831fe9-c4df-48f7-b50d-57de5324755b,outliers,"violin, acoustic guitar, piano rock, electric guitar, drums (drum set), piano, ",udio,Sticks & Stones(Remix),-9.0194063187,1.9111808538
-1,outliers,4a8735f5-82d7-4b79-8c4b-ca86007a2d82,outliers,"a song about ducks throwing noodles at your mind, Rock, Southern rock, Blues, Country rock, Electric blues, rap hip-hop r b, ",udio,Ducks Throw noodles at your mind,-3.9543402195,-0.9554191828
52,cat_song_pop,4a8e57d1-7d89-4fdd-ac5c-f93d62a2decb,cats,hard blues rock song about Janis the cat waiting for a lost dog Bo to come home,udio,Bo's Return [Ft Janis] Bayac 2024,-1.6691036224,-2.7111291885
29,song_rap_make,4a979eed-4482-4790-a857-261932e3a6ff,rap,"An alternative hip hop rap song with a smooth beat, make a song about car manufacturers from around the world. Have it be a male rapper. Focus on supercars.",udio,Global Supercar Tour,-2.9733273983,-3.5458805561
67,song_synthwave_cyberpunk,4a9a23b7-0797-41c0-bdb3-2ba482bd5a4b,synthwave,"A song about X and the dangers of social media, Electronic, experimental electronic, synthwave, retrowave Electronic, Experimental, Synthwave, Synth-pop, Electronic pop, infused with cyber glitch, light dubstep. Lyrics will cover infohazards, system agents, and undoing the damage of disinformation",udio,Beyond the Hashtags ext v1,-5.9528131485,-1.2588578463
-1,outliers,4aa1f746-16d8-429a-97a5-17825e2714ad,outliers,"melodic classic rock ballad, guitar and mandolin",udio,Fort Waffle North,-6.5373301506,1.402453661
-1,outliers,4aac264b-825c-40fa-810c-9e51d072b6b7,outliers,"A girl getting threatened to lose her parents over a mission, Hardcore pop",udio,Fight for Love,-4.114511013,0.162234202
-1,outliers,4ab2b83b-8015-451e-a66a-7007eb997351,outliers,"Witch House, female vocals, Dubstep, dark industrial techno, Shadowrun, darkstep, ominous, vocoder, ominous, sombre, suspenseful, nocturnal, noir",udio,Armitage,-9.3594398499,-0.7688087225
32,rock_blue_electric,4abc92f3-dbdd-4e8c-8ebc-d63a5478683c,blues,"Soft rock ballad, slow, with keyboard and electric guitar. Male singer.  ",udio,"Debbie, 40 years later! So hard to believe.",-7.4311723709,0.3840492964
30,hop_hip_rap,4abca035-d922-4714-a393-307a6eee430b,hiphop,"hip hop, east coast hip hop, east coast rap, conscious hip hop, How's St. Sharbel loved Christ. How he was devoted the Virgin Mary. How he was of man of deep prayer and faith. How he loved the Holy Trinity ",udio,Chapel of Devotion ext v2.2.2,-3.8368206024,-5.836247921
50,epic_orchestra_orchestral,136ae624-296e-43bf-8872-86e9674bbd96,orchestral,opera dramatic full orchestra intro,udio,A Tragic Steakbake Fight,-5.0179495811,3.0598320961
-1,outliers,13742705-aaad-4d96-80cf-69a031e30d40,outliers,"A song about vacuum decay and the inevitable heatdeath of the universe, nihilistic, alternative rock, alternative pop/rock, drums (drum set), ",udio,Void's Lullaby,-5.2132077217,1.1384900808
-1,outliers,1376b39d-726f-4440-a399-da4cf9f97f8f,outliers,"emotional, ambient, atmospheric, beautiful outro, ambient synthesizer, electric guitar solo, electric guitar",udio,Final Flicker,-7.6664862633,1.2893869877
30,hop_hip_rap,1387fb0f-0b63-4200-8ba1-151909b3080b,hiphop,"hip hop, east coast hip hop, rap, hardcore rap, gangsta rap, bass, male vocalist, You know the deal: it's just me, yo
Beats by Su-Primo for all of my people, Negroes and Latinos
And even the gringos
",udio,King of the Grind (Memo) ext v2.1.1.1,-4.1557512283,-5.7408766747
30,hop_hip_rap,138ffe3d-a1ad-48bf-9307-fcb29e8df707,hiphop,"a song about video games, hip hop, pop rap, ",udio,Level Up,-3.2947230339,-3.8235838413
43,folk_irish_celtic,1398a07c-fc44-4914-8a5c-fc0828d6812a,irish,"female singer, cute, celtic electronica, breton folk music, neo-medieval folk, wonky pop, major chords, happy, breton celtic folk music, playful, ",udio,Better Butter! (Electrowonky Celtic Folk),-6.903470993,2.3205142021
-1,outliers,139c45f7-a6b2-418f-8358-9177d7e2cb47,outliers,"Linfield is a terrible football team. They make me feel blue.
I'd rather be cheering for Larne, a club where champions are born. irish folk music, ",udio,Byond the Blues,-2.3521711826,-0.7132521272
54,country_song_pop,139ea3f6-231f-4ef4-8d23-7a1027cee3f8,country,"Neo-Traditional Bluegrass, Bluegrass, country, Neo-Traditional Country, acoustic, picking, live, unplugged",udio,"Don't Think Twice, It's All Right",-0.6109294891,-2.8976631165
-1,outliers,13a194aa-e669-4ebc-ae08-2c765bd192cd,outliers,"folk metal, acoustic, melancholic, melodic, flute, female vocalist, F# Minor key",udio,Freyja's Lament,-6.7055807114,3.3036472797
-1,outliers,13a39ae2-6078-4e87-8e0b-dc0f638eb0db,outliers,"melodic, melancholic, indie song, called ""run run run"" indie rock, passionate, beach boys style. ",udio,Keep on running,-7.2262978554,0.6744628549
-1,outliers,0b06c6be-0102-424d-bb28-eb9172d9603b,outliers,"a song about hapiness and party, indie rock, alternative/indie rock, clear guitar, kasabian style",udio,Endless Night ext v1.1.2,-5.78251791,0.3800755143
-1,outliers,0b0cf666-0545-4dfe-9aff-97fdc7e30302,outliers,"old shool hardcore & rave & techno, punk-pop, rare phonk, ",udio,Exuberant Truth,-7.2553515434,-3.9149069786
65,pop_rock_female,0b26091e-c3a7-4284-9c49-058a34c8e251,pop-rock,"alternative pop, lo-fi, melodic, beautiful, dark pop, passionate, singer-songwriter, female vocalist, introspective, electronica",udio,Only You Can Save Me,-9.5204153061,0.2280159593
22,soul_funk_motown,0b2bfe62-235f-4591-a529-e8fa7536f6e9,funk,"soul, pop soul, old school soul, contemporary r&b, neo soul, rnb/swing, ",udio,Smoke show.,-6.6535811424,-2.3909378052
-1,outliers,b09ef827-a494-4db0-bd6d-72df9bea9220,outliers,"electronic, electropop, rhythmic, melodic, androgynous vocals, uplifting, electro, synthpop, passionate, anthemic, groove metal",udio,Electric Dreams,-9.5859546661,-1.1797372103
-1,outliers,b0a2f3c9-73d0-45dd-b7e4-2ef78a00a367,outliers,"optimistic, gentle, bright, optimistic, male voice, masculine voice, male vocals, male group, male vocalist, harmony, warm, playful, bright, paternal",udio,Timeless Embrace,-7.4089031219,-0.0268110484
-1,outliers,b0a41d06-3c83-46ce-823c-6e25a45d6e0a,outliers,"next track, 1990s happy hardcore",udio,Inever - 90's Happy Hardcore: Mix Tape,-6.823788166,-3.7191464901
-1,outliers,b0af4a6f-e891-4509-b48b-81648abbb307,outliers,Have music that mirriors such a world,udio,Echoes of Imagination,-4.5336275101,1.6060693264
-1,outliers,b0b03274-6462-4f99-b4cf-0dd89b0e990c,outliers,"melodic, melancholic, indie song, called ""dark side of the moon"" indie rock, passionate, ",udio,Dark side of the moon,-6.9614424706,1.1501129866
-1,outliers,65700430-52b3-43e3-bb3b-c6ebd7e7c287,outliers,"Female soprano vocalist, strong voice, sexual, depth, vulnerability, whispers. pop-soul, grand piano, acoustic guitar. moderate tempo 120 BPM. Chord progression: Verse: C - G - Am - F, Chorus: F - G - C - Am , Bridge: Am - F - G - C.",udio,I am free,-8.305891037,0.1203619987
30,hop_hip_rap,65733cdf-84c0-4849-ae5f-d9b32dde237f,hiphop,"spoken intro, scathing diss track on 90s hip-hop producer germayne doopree, 90s hip-hop, 90s contemporary rap, jermaine dupri, jermaine dupri style music, melodic elements, rhythmic beats, catchy hooks, bass-heavy production, classic R&B influences, contemporary hip-hop infusion, street culture representation, party track vibe, self-assuredness anthem, materialism celebration, flashy fashion, extravagant lifestyles, Southern rap sound, jump, grillz, money ain't a thang",udio,Jumpin' (JD response),-4.2545061111,-4.6476635933
16,phonk_song_music,6578fac8-e96b-4c89-a551-555b30db2ae6,phonk, [Hip-hop][Phonk][A dark journey through the chaotic streets of Memphis] ,udio,Wasted,-5.530600071,-3.8340599537
-1,outliers,65865960-1011-40fc-b4ad-cc7732e20f16,outliers,"folk, slow moody acoustic guitar song about how time splits into different realities and you get lost",udio,"Wanderers in Time, Inspired by Dark Matter",-5.2104992867,0.7745306492
-1,outliers,6587434d-94c1-4d2d-a214-749787cb95d2,outliers,"High energy, medieval style, female vocal, similar to evanescence, synth-pop, alternative rock, metal, orchestral/easy listening, Waiting for the King of Kings to Return, Lord Jesus Christ",udio,Awaiting the King's Return,-7.2981982231,3.7519960403
-1,outliers,0173d7ef-f910-4e05-bb3e-efc8440528c1,outliers,Slow rock intro,udio,Reclaiming Destiny,-5.339951992,1.3063465357
-1,outliers,01755e3e-1b40-49dc-89fa-428724cd85e3,outliers,"alternative rock, indie rock, hip-hop, a song about Fad Gadget",udio,Days Like These,-5.1910653114,0.4632562101
73,pop_female_upbeat,017941d3-6527-4bf5-9153-4e0708faacde,pop,"pop, summer, uplifting, electric cello, energetic, happy, female vocalist, ",udio,Since I met you (Screw you),-7.7415356636,-1.1108962297
6,reggae_song_pop,0181d5d0-9724-477e-bd7f-45d44b0ea68a,raggae,"ska dub reggae ""the wisdom of Solomon"" breakdown",udio,The Wisdom of Solomon,-6.0533618927,-5.8456511497
58,guitar_acoustic_song,0187b8a2-5fe3-4396-a690-97b3c71c3c6c,acoustic,"folk rock, melodic, acoustic guitar, singer-songwriter, love song, uptempo, melodic, ",udio,Barefoot Dreams,-6.9451227188,0.8241744041
37,pop_vocalist_female,0189b79b-c3b4-4ce3-9f24-fc6842f5ba8f,korean,"  K-Pop, Pop Rap, Trap, Adult Contemporary, Powerpop, Dance-pop, female vocalists,   trap edm, charismatic, boastful, rap, dark, pop, , atmospheric,",udio,K-MOB - Alice ,-7.6932377815,-2.590092659
-1,outliers,0193cff2-f441-4e94-933c-ce012229bc40,outliers,"Riding hordes and brutal killings and a shoot out, epic",udio,My name is Ennio,-4.091483593,3.0205600262
-1,outliers,0196857e-7f3b-4a93-a1fb-e8ec51646a66,outliers,"electronic, synthesizer, synth-pop, electro, dance-pop, ",udio,Electric City Lights,-8.6444997787,-2.2417924404
56,song_banana_chicken,7b26c516-7dbb-4c23-91cb-0eb841ccaf86,food,"A comedic song about grilling plastic cheese burgers during the melancholic collapse of globo homo zionist world order and wishing for sanity in an insane world with transexual goblings in the woods, country, pop, ballad, soft rock, ",udio,Melancholy Days,-2.9915120602,-0.9410396218
