user_number,problem_hash,prompt,genre,mood/emotion,instrumentation,timbre,function,music theory,story/narrative/lyrics,age,gender,english_proficiency,english_native,native_language,years_music_making,years_formal_instruc,hours_per_week_music,ai_text_tools_usage,ai_music_tools_used,ai_music_tools_freq
33,89fe259f-467e-4f79-9,slow grunge rock vibes with bad singing and simple backing track,grunge rock,,,bad singing|simple backing track,,slow,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,4,0,Monthly or less,No,
33,8760d63e-0eab-4d6e-9,"very 80s vibes, upbeat and clear enunciation of lyrics. simple backing track.",80s,upbeat,,clear enunciation,,simple backing track,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,4,0,Monthly or less,No,
33,86bd408c-0cf2-4f86-a,very upbeat house music that is meant to make people dance,house,very upbeat,,,make people dance,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,4,0,Monthly or less,No,
33,75bc4c3d-4d24-4d21-a,high tech upbeat music with twinkly effects and vibey sounds,,upbeat,,high tech|twinkly effects|vibey sounds,,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,4,0,Monthly or less,No,
33,523ab434-2e54-4441-9,rap music with a good backing track and lyrics about lambos.,rap,,,,,,lyrics about lambos,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,4,0,Monthly or less,No,
33,53d73137-83c6-4e4f-a,"grunge rock style, very drawn out lyrics. reminds me of the beatles.",grunge rock,,,,,very drawn out lyrics,reminds me of the beatles,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,4,0,Monthly or less,No,
33,61375a85-29d0-4b45-9,twinkly music with industrial sounding backing track. voices are very 80s style.,,,voices,twinkly|industrial sounding,,,80s style,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,4,0,Monthly or less,No,
33,754e03f6-9cc8-4deb-b,simple backing track and 70s style singing with harmonies sinigng,,,singing|harmonies,,backing track,simple|70s style,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,4,0,Monthly or less,No,
33,2c080e35-5332-4784-a,opera style music that would be good for musical theater with a soft piano track,opera|musical theater,,piano,soft,,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,4,0,Monthly or less,No,
33,346756fd-269e-4421-8,dark vibes with simple drums and cool effects. lyrics are autotuned,,dark,drums,cool effects|autotuned,,simple,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,4,0,Monthly or less,No,
33,12c3b33c-37c3-42e9-b,rap music with little to no music in the background,rap,,,,,little to no music in the background,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,4,0,Monthly or less,No,
33,16aa7d0d-3f35-4612-a,country music with a female singer and typical country sounds,country,,female singer,typical country sounds,,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,4,0,Monthly or less,No,
33,1fc27a56-36f6-4a2b-9,percussion heavy music with strained voice lyrics and a technostyle,technostyle,,percussion|voice,strained,,heavy,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,4,0,Monthly or less,No,
34,fb21d861-9397-4126-8,Building up rock melody with a piano and electric guitar building up the pace for the song.,rock,,piano|electric guitar,,,building up melody|building up the pace,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,5,3,0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
34,fa94bad4-6431-40a7-9,International song with a dance feeling melody accompanied by tradtional sounding instruments in South America.,international,,traditional sounding instruments,,dance,melody,south america,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,5,3,0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
34,e7de29c9-e9dd-4a06-a,Soft song interlude feeling with a man talking rather than singing.,,,man talking,soft,interlude,,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,5,3,0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
34,e374a9d0-706d-4bf3-a,Grudge metal song with loud electric guitar parts and a harsh course man singing.,grudge metal,,electric guitar|man singing,loud|harsh|coarse,,,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,5,3,0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
34,d69d66d4-df72-4002-8,Choir sounding melody with a strong deep voiced man and accompanied by a orchestra and string section.,,,choir|deep voiced man|orchestra|string section,strong,,melody,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,5,3,0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
34,d2a0689f-4bd9-496a-b,Strong presence of synths to create tension and a beat drop feeling like a house music melody.,house,tension,synths,,,beat drop|melody,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,5,3,0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
34,cdb23f80-6a13-4777-8,Strong vocal presence with a man expressing strong feelings accompanied by a hip-hop styled beat.,hip-hop,strong feelings,man|vocal presence,,,beat,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,5,3,0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
34,c2eccd6c-3c7f-4e67-9,Calm folk campfire song with a light strummed guitar and strong vocals of a man.,folk,calm,strummed guitar|male vocals,light|strong,,,campfire song,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,5,3,0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
34,b63b2d28-ca13-4ae8-b,Beautiful landscape feeling melody that uses the organs and synths.,,beautiful,organs|synths,,,melody,landscape feeling,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,5,3,0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
34,a73408ef-f0f9-4280-8,Soft rock with a international singer focusing her energy on beautiful vocals and a soft guitar.,soft rock,,singer|vocals|guitar,soft,,,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,5,3,0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
34,9481c38d-df7b-42cc-b,Orchestra melodies building up tension through crescendos and strong string sections,,tension,orchestra|string sections,strong,,melodies|building up|crescendos,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,5,3,0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
34,8395a570-7ed2-4c0c-a,Fast paced song accompanied by drums and a male singing almost like a disco feeling melody.,disco,,drums|male vocalist,,,fast paced|melody,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,5,3,0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
34,77c467d4-d021-4b6e-b,Country song with the use of a man singing about the country side with just a guitar.,country,,man singing|guitar,,,,countryside,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,5,3,0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
34,3a357ba5-4c78-432d-8,Slow melodic song with strong use of female vocals accompanied by beautiful string parts.,,,female vocals|string parts,beautiful,,slow|melodic,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,5,3,0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
34,3c401ec0-d117-449d-a,R and B feeling melody with uses of claps and slow women vocals.,r&b,,claps|women vocals,,,slow|melody,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,5,3,0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
34,43d604bc-f7ba-45f9-a,Country folk feeling song with accompanied parts by both a male and female.,country folk,feeling,male|female,,,accompanied parts,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,5,3,0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
34,0a1282d5-b306-49f4-b,Calming song accompanied by synths and beautiful vocals of a women singing almost like Christmas Carols.,christmas carols,calming,synths|female vocals,beautiful,,,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,5,3,0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
34,0c1cecb1-1601-43cc-8,Soundtrack sounding melody with a large focus on loud instrument production accompanied by female vocal melodies.,soundtrack,,female vocal,loud,,melody,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,5,3,0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
34,1fcc61c5-7033-469e-9,Soundtrack sounding music with strong techno styled beats with fast paced instruments.,techno,,,,soundtrack,strong beats|fast paced,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,5,3,0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
34,22c95ed0-8f48-4e40-a,Beautiful vocal parts by a female singer drawing the emotion in what she is saying.,,beautiful|emotion,female singer,,,vocal parts,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,5,3,0,Daily or multiple times per week,Yes,I tried them once or twice but do not use them regularly.
35,84deb4de-d0fb-4e1d-a,A slow paced piano based smooth jazz sound anchored by a consistent drum beat.,smooth jazz,,piano|drum,,,slow paced|based|anchored by a consistent drum beat,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,7,2,0,Weekly or few times per month,No,
35,ee070cac-0af1-4d86-9,A medium paced country themed song with drum and guitar instrumentation.,country,,drum|guitar,,,medium paced,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,7,2,0,Weekly or few times per month,No,
35,ea2b91c4-07d0-45b2-b,A rock and roll slightly heavy song with some sort of eastern European lyricism and multiple singers.,rock and roll,,multiple singers,slightly heavy,,,eastern european lyricism,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,7,2,0,Weekly or few times per month,No,
35,bec6e67b-3c7f-4554-9,An upbeat rock song with drums and a guitar sound and lyrics in another language.,rock,upbeat,drums|guitar,,,,lyrics in another language,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,7,2,0,Weekly or few times per month,No,
35,bea4ed25-c74b-4eca-b,An upbeat asian pop-song that features a lead singer accompanied by background singers featuring high pitch electric instrumentation.,asian pop,upbeat,lead singer|background singers,high pitch|electric,,,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,7,2,0,Weekly or few times per month,No,
35,94894312-0261-4956-8,A slow paced drum have 90s hip-hop sound with a sampled track.,hip-hop,,drum,sampled,,slow paced|90s,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,7,2,0,Weekly or few times per month,No,
35,81a13b0e-aa23-4618-9,An upbeat lyric heavy pop song with electronic instrumentation and steady drum beat.,pop,upbeat,electronic instrumentation,,,lyric heavy|steady drum beat,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,7,2,0,Weekly or few times per month,No,
35,7606dd90-1f55-4f82-8,A beat heavy drill rap/ hip-hop sound inspired by UK drill music.,drill rap|hip-hop|uk drill,,,beat heavy,,,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,7,2,0,Weekly or few times per month,No,
35,55300023-5c40-490e-9,A big band jazz sound with a prominent main singer voice accompanied by background vocals harmonizing.,big band jazz,,main singer voice|background vocals,prominent,,harmonizing,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,7,2,0,Weekly or few times per month,No,
35,5de77170-9628-498c-8,A piano driven light jazz piece complemented with drums and two call and response singers.,jazz,,piano|drums|two singers,light,,piano driven|call and response,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,7,2,0,Weekly or few times per month,No,
35,2b52b4c3-c6fb-47b5-b,A medium pace pop song with a high pitched vocal artist.,pop,,vocal artist,high pitched,,medium pace,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,7,2,0,Weekly or few times per month,No,
35,2eb94ad9-fe4a-4c6e-9,A slow paced hip-hop track with a guitar heavy sample track in the background.,hip-hop,,guitar,,background,slow paced|sample track,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,7,2,0,Weekly or few times per month,No,
35,32eeb9c6-e9d0-4ff1-8,A string and guitar heavy folk style song accompanied with multiple harmonizing singers.,folk,,string|guitar|multiple harmonizing singers,,,,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,7,2,0,Weekly or few times per month,No,
35,3a5cb7e8-d45f-481e-b,A future sounding pop sound that features German lyrics and a piano.,pop,,piano,future sounding,,,german lyrics,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,7,2,0,Weekly or few times per month,No,
35,43eef8c0-03fb-483c-8,A classical orchestral band with wind instruments and a fluid tempo.,classical,,orchestral band|wind instruments,,,fluid tempo,,18 - 24,Man / Male,Extremely Proficient (Native or Bilingual),Yes,,7,2,0,Weekly or few times per month,No,
